,id,year,bdeadlow,bdeadhig,bdeadbes,annualdata,source,bdversion,location,sidea,sidea2nd,sideb,sideb2nd,incomp,terr,int,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version,decade,Length_Battle
572,54,1966,133,999,566.0,2,1,3,INDIA,INDIA,,NNC,,1,Nagaland,1,1,3,1955-07-20,2,1/1/61,5,0,,,750,,,,750.0,Asia,2009-4,1960,
573,54,1967,21,999,510.0,2,1,3,INDIA,INDIA,,NNC,,1,Nagaland,1,1,3,1955-07-20,2,1/1/61,5,0,,,750,,,,750.0,Asia,2009-4,1960,
574,54,1968,200,999,599.5,2,1,3,INDIA,INDIA,,NNC,,1,Nagaland,1,1,3,1955-07-20,2,1/1/61,5,1,1968-06-15,,750,,,,750.0,Asia,2009-4,1960,4714.0
575,54,1992,40,96,96.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,0,,,750,,,,750.0,Asia,2009-4,1990,
576,54,1993,32,173,173.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,0,,,750,,,,750.0,Asia,2009-4,1990,
577,54,1994,25,192,192.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,0,,,750,,,,750.0,Asia,2009-4,1990,
578,54,1995,55,213,213.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,0,,,750,,,,750.0,Asia,2009-4,1990,
579,54,1996,25,304,304.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,0,,,750,,,,750.0,Asia,2009-4,1990,
580,54,1997,45,360,360.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,7/1/92,3,1,1997-08-01,,750,,,,750.0,Asia,2009-4,1990,15353.0
581,54,2000,34,101,101.0,2,1,3,INDIA,INDIA,,NSCN – IM,,1,Nagaland,1,1,3,1955-07-20,2,1/1/00,5,1,2000-12-31,,750,,,,750.0,Asia,2009-4,2000,16601.0
582,54,2005,38,99,99.0,2,1,3,INDIA,INDIA,MYANMAR,NSCN – K,,1,Nagaland,1,1,4,1955-07-20,2,1/23/05,1,0,,,750,775.0,,,750.0,Asia,2009-4,2000,
583,54,2006,42,147,147.0,2,1,3,INDIA,INDIA,MYANMAR,NSCN – K,,1,Nagaland,1,1,4,1955-07-20,2,1/23/05,1,0,,,750,775.0,,,750.0,Asia,2009-4,2000,
584,54,2007,105,265,265.0,2,1,3,INDIA,INDIA,MYANMAR,NSCN – K,,1,Nagaland,1,1,4,1955-07-20,2,1/23/05,1,0,,,750,775.0,,,750.0,Asia,2009-4,2000,
585,55,1956,1865,3000,2142.0,2,1,3,"EGYPT, FRANCE, ISRAEL, UNITED KINGDOM","FRANCE, ISRAEL, UNITED KINGDOM",,EGYPT,,1,Suez,2,1,2,1956-10-31,1,10/31/56,1,1,1956-11-06,,220666200,,651.0,,651221000000.0,Middle East,2009-4,1950,6.0
586,56,1957,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNPP,,1,Karenni,1,0,3,1957-01-01,6,1/1/57,6,1,1957-12-31,,775,,,,775.0,Asia,2009-4,1950,364.0
587,56,1992,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNPP,,1,Karenni,1,0,3,1957-01-01,6,1/1/92,5,1,1992-12-31,,775,,,,775.0,Asia,2009-4,1990,13148.0
588,56,1996,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNPP,,1,Karenni,1,0,3,1957-01-01,6,1/1/96,5,1,1996-12-31,,775,,,,775.0,Asia,2009-4,1990,14609.0
589,56,2005,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,KNPP,,1,Karenni,1,0,3,1957-01-01,6,1/16/05,1,1,2005-12-13,,775,,,,775.0,Asia,2009-4,2000,17878.0
590,57,1957,33,10666,3900.0,0,1,3,CAMEROON,FRANCE,,UPC,,1,Cameroon,1,0,1,1957-09-01,3,9/1/57,3,0,,,220,,,,471.0,Africa,2009-4,1950,
591,57,1958,33,10667,3900.0,0,1,3,CAMEROON,FRANCE,,UPC,,1,Cameroon,1,0,1,1957-09-01,3,9/1/57,3,0,,,220,,,,471.0,Africa,2009-4,1950,
592,57,1959,34,10667,3900.0,0,1,3,CAMEROON,FRANCE,,UPC,,1,Cameroon,1,0,1,1957-09-01,3,9/1/57,3,1,1959-12-31,,220,,,,471.0,Africa,2009-4,1950,851.0
593,58,1957,25,999,40.0,2,1,3,"HONDURAS, NICARAGUA",HONDURAS,,NICARAGUA,,1,Common Border,1,0,2,1957-05-01,1,5/1/57,1,1,1957-05-07,,91,,93.0,,9193.0,Americas,2009-4,1950,6.0
594,59,1957,25,250,137.5,0,1,3,MAURITANIA,FRANCE,SPAIN,NLA,,1,Morocco/Mauritania,1,0,1,1957-01-12,2,1/12/57,2,0,,,220,230.0,,,435.0,Africa,2009-4,1950,
595,59,1958,25,250,137.5,0,1,3,MAURITANIA,FRANCE,SPAIN,NLA,,1,Morocco/Mauritania,1,0,1,1957-01-12,2,1/12/57,2,1,1958-06-30,,220,230.0,,,435.0,Africa,2009-4,1950,534.0
596,60,1957,25,250,137.5,0,1,3,MOROCCO,SPAIN,FRANCE,NLA,,1,Morocco/Spanish territories,1,0,1,1957-11-23,2,11/23/57,2,0,,,230,220.0,,,600.0,Africa,2009-4,1950,
597,60,1958,99,250,174.5,0,1,3,MOROCCO,SPAIN,FRANCE,NLA,,1,Morocco/Spanish territories,1,0,1,1957-11-23,2,11/23/57,2,1,1958-12-31,,230,220.0,,,600.0,Africa,2009-4,1950,403.0
598,61,1957,31,54,42.5,2,1,3,OMAN,OMAN,UNITED KINGDOM,STATE OF OMAN/FREE OMAN,,1,Oman,1,0,4,1957-07-01,3,7/1/57,3,1,1957-08-26,,698,200.0,,,698.0,Middle East,2009-4,1950,56.0
599,62,1958,25,999,512.0,2,0,3,IRAQ,IRAQ,,MILITARY FACTION (FREE OFFICERS MOVEMENT),,2,,1,0,3,1958-07-14,1,7/14/58,1,0,,,645,,,,645.0,Middle East,2009-4,1950,
600,62,1959,500,5000,2000.0,2,1,3,IRAQ,IRAQ,,MILITARY FACTION (FORCES OF COLONEL ABDUL WAHAB AL-SHAWAF),,2,,1,0,3,1958-07-14,1,7/14/58,1,1,1959-07-20,,645,,,,645.0,Middle East,2009-4,1950,371.0
601,62,1963,200,500,350.0,2,1,3,IRAQ,IRAQ,,"MILITARY FACTION (FORCES OF BRIGADIER ARIF), NCRC",,2,,2,1,3,1958-07-14,1,2/8/63,1,1,1963-11-18,,645,,,,645.0,Middle East,2009-4,1960,1953.0
602,62,1982,25,999,30.0,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,8/1/82,1,0,,,645,,,,645.0,Middle East,2009-4,1980,
603,62,1983,25,999,90.0,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,8/1/82,1,0,,,645,,,,645.0,Middle East,2009-4,1980,
604,62,1984,25,999,25.0,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,8/1/82,1,1,1984-12-31,,645,,,,645.0,Middle East,2009-4,1980,9667.0
605,62,1987,25,999,36.0,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/87,5,1,1987-12-31,,645,,,,645.0,Middle East,2009-4,1980,10762.0
606,62,1991,1000,30000,15500.0,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,2,1,3,1958-07-14,1,1/1/91,5,0,,,645,,,,645.0,Middle East,2009-4,1990,
607,62,1992,25,500,262.5,2,1,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/91,5,0,,,645,,,,645.0,Middle East,2009-4,1990,
608,62,1993,25,999,512.0,0,0,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/91,5,0,,,645,,,,645.0,Middle East,2009-4,1990,
609,62,1994,25,999,512.0,0,0,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/91,5,0,,,645,,,,645.0,Middle East,2009-4,1990,
610,62,1995,25,999,512.0,0,0,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/91,5,0,,,645,,,,645.0,Middle East,2009-4,1990,
611,62,1996,25,999,512.0,0,0,3,IRAQ,IRAQ,,SCIRI,,2,,1,1,3,1958-07-14,1,1/1/91,5,1,1996-12-31,,645,,,,645.0,Middle East,2009-4,1990,14050.0
612,62,2004,3499,20284,20284.0,2,1,3,IRAQ,IRAQ,"ALBANIA, AUSTRALIA, AZERBAIJAN, BULGARIA, CZECH REPUBLIC, DENMARK, DOMINICAN REPUBLIC, EL SALVADOR, ESTONIA, GEORGIA, HONDURAS, ITALY/SARDINIA, KAZAKHSTAN, LATVIA, LITHUANIA, MACEDONIA, MOLDOVA, MONGOLIA, NETHERLANDS, NICARAGUA, NORWAY, PHILIPP","AL-MAHDI ARMY, ANSAR AL-ISLAM, ISI",,2,,2,1,4,1958-07-14,1,4/4/04,1,0,,,645,3.399e+89,,,645.0,Middle East,2009-4,2000,
613,62,2005,2364,21615,21615.0,2,1,3,IRAQ,IRAQ,"ALBANIA, ARMENIA, AUSTRALIA, AZERBAIJAN, BOSNIA-HERZEGOVINA, BULGARIA, CZECH REPUBLIC, DENMARK, EL SALVADOR, ESTONIA, GEORGIA, ITALY/SARDINIA, KAZAKHSTAN, LATVIA, LITHUANIA, MACEDONIA, MOLDOVA, MONGOLIA, NETHERLANDS, NORWAY, POLAND, PORTUGAL, R","ANSAR AL-ISLAM, ISI, RJF",,2,,2,1,4,1958-07-14,1,4/4/04,1,0,,,645,3.3937199999999996e+80,,,645.0,Middle East,2009-4,2000,
614,62,2006,3656,35071,35071.0,2,1,3,IRAQ,IRAQ,"ALBANIA, ARMENIA, AUSTRALIA, AZERBAIJAN, BOSNIA-HERZEGOVINA, BULGARIA, CZECH REPUBLIC, DENMARK, EL SALVADOR, ESTONIA, GEORGIA, KAZAKHSTAN, LATVIA, LITHUANIA, MACEDONIA, MOLDOVA, MONGOLIA, POLAND, REPUBLIC OF KOREA, ROMANIA, SLOVAKIA, UNITED KIN","ANSAR AL-ISLAM, ISI, RJF",,2,,2,1,4,1958-07-14,1,4/4/04,1,0,,,645,3.39372e+65,,,645.0,Middle East,2009-4,2000,
615,62,2007,1939,33266,33266.0,2,1,3,IRAQ,IRAQ,"ALBANIA, ARMENIA, AUSTRALIA, AZERBAIJAN, BOSNIA-HERZEGOVINA, BULGARIA, CZECH REPUBLIC, DENMARK, EL SALVADOR, ESTONIA, GEORGIA, KAZAKHSTAN, LATVIA, LITHUANIA, MACEDONIA, MOLDOVA, MONGOLIA, POLAND, ROMANIA, SLOVAKIA, SOUTH KOREA, TONGA, UNITED KI","AL-MAHDI ARMY, RJF, ANSAR AL-ISLAM, ISI",,2,,2,1,4,1958-07-14,1,4/4/04,1,0,,,645,3.39372e+68,,,645.0,Middle East,2009-4,2000,
616,62,2008,2090,13766,13766.0,2,1,3,IRAQ,IRAQ,"ALBANIA, ARMENIA, AUSTRALIA, AZERBAIJAN, BOSNIA-HERZEGOVINA, BULGARIA, CZECH REPUBLIC, EL SALVADOR, ESTONIA, GEORGIA, KAZAKHSTAN, LATVIA, LITHUANIA, MACEDONIA, MOLDOVA, MONGOLIA, POLAND, RUMANIA, SOUTH KOREA, TONGA, UKRAINE, UNITED KINGDOM, UNI","AL-MAHDI ARMY, ISI",,2,,2,1,4,1958-07-14,1,4/4/04,1,0,,,645,3.39372e+65,,,645.0,Middle East,2009-4,2000,
617,63,1958,1000,1400,1400.0,2,1,3,LEBANON,LEBANON,,INDEPENDENT NASSERITE MOVEMENT /MOURABITOUN MILITIA,,2,,2,0,3,1958-05-15,2,5/15/58,2,1,1958-07-31,,660,,,,660.0,Middle East,2009-4,1950,77.0
618,63,1975,25,11099,9500.0,1,1,3,LEBANON,LEBANON,,LNM,,2,,1,0,3,1958-05-15,2,9/2/75,2,0,,,660,,,,660.0,Middle East,2009-4,1970,
619,63,1976,1000,72435,62000.0,1,1,3,LEBANON,LEBANON,,"LAA, LNM",,2,,2,0,3,1958-05-15,2,9/2/75,2,1,1976-10-22,,660,,,,660.0,Middle East,2009-4,1970,6735.0
620,63,1982,1000,39955,34200.0,1,1,3,LEBANON,LEBANON,,LNM,,2,,1,0,3,1958-05-15,2,9/1/82,2,0,,,660,,,,660.0,Middle East,2009-4,1980,
621,63,1983,25,7010,6000.0,1,1,3,LEBANON,LEBANON,"USA, FRANCE","AMAL, LNM",SYRIA,2,,1,0,4,1958-05-15,2,9/1/82,2,0,,,660,2220.0,,652.0,660.0,Middle East,2009-4,1980,
622,63,1984,25,7010,6000.0,1,1,3,LEBANON,LEBANON,"USA, FRANCE","AMAL, LNM",,2,,2,0,4,1958-05-15,2,9/1/82,2,0,,,660,2220.0,,,660.0,Middle East,2009-4,1980,
623,63,1985,25,7010,6000.0,1,1,3,LEBANON,LEBANON,,NUF,,2,,1,1,3,1958-05-15,2,9/1/82,2,0,,,660,,,,660.0,Middle East,2009-4,1980,
624,63,1986,25,7010,6000.0,1,1,3,LEBANON,LEBANON,,"LEBANESE FORCES - HOBEIKA FACTION, NUF",,2,,1,1,3,1958-05-15,2,9/1/82,2,1,1986-09-29,,660,,,,660.0,Middle East,2009-4,1980,10364.0
625,63,1989,1000,8353,7150.0,1,1,3,LEBANON,LEBANON,SYRIA,"LEBANESE ARMY (AOUN), LEBANESE FORCES",,2,,1,1,4,1958-05-15,2,3/14/89,1,0,,,660,652.0,,,660.0,Middle East,2009-4,1980,
626,63,1990,1000,8353,7150.0,1,1,3,LEBANON,LEBANON,SYRIA,LEBANESE ARMY (AOUN),,2,,1,1,4,1958-05-15,2,3/15/89,1,1,1990-10-13,,660,652.0,,,660.0,Middle East,2009-4,1990,11839.0
627,64,1958,25,166,166.0,2,1,3,MALAYSIA,MALAYSIA,UNITED KINGDOM,CPM,,2,,1,0,4,1957-08-31,2,1/1/58,5,0,,,820,200.0,,,820.0,Asia,2009-4,1950,
628,64,1959,25,25,25.0,2,1,3,MALAYSIA,MALAYSIA,UNITED KINGDOM,CPM,,2,,1,0,4,1957-08-31,2,1/1/58,5,0,,,820,200.0,,,820.0,Asia,2009-4,1950,
629,64,1960,13,25,13.0,2,1,3,MALAYSIA,MALAYSIA,UNITED KINGDOM,CPM,,2,,1,0,4,1957-08-31,2,1/1/58,5,1,1960-07-31,,820,200.0,,,820.0,Asia,2009-4,1960,1065.0
630,64,1974,25,999,100.0,1,1,3,MALAYSIA,MALAYSIA,,CPM,,2,,1,0,3,1957-08-31,2,1/15/74,2,0,,,820,,,,820.0,Asia,2009-4,1970,
631,64,1975,25,999,156.0,2,1,3,MALAYSIA,MALAYSIA,,CPM,,2,,1,0,3,1957-08-31,2,1/15/74,2,1,1975-12-31,,820,,,,820.0,Asia,2009-4,1970,6696.0
632,64,1981,25,999,100.0,1,1,3,MALAYSIA,MALAYSIA,,CPM,,2,,1,0,3,1957-08-31,2,1/1/81,5,1,1981-12-31,,820,,,,820.0,Asia,2009-4,1980,8888.0
633,65,1959,1000,1666,1333.0,0,1,3,LAOS,LAOS,,PATHET LAO,,2,,2,1,3,1959-11-12,1,11/12/59,1,0,,,812,,,,812.0,Asia,2009-4,1950,
634,65,1960,1000,1667,1333.5,0,1,3,LAOS,LAOS,THAILAND,"NEUTRALISTS, PATHET LAO",,2,,2,1,4,1959-11-12,1,11/12/59,1,0,,,812,800.0,,,812.0,Asia,2009-4,1960,
635,65,1961,1000,1667,1333.5,0,1,3,LAOS,LAOS,THAILAND,PATHET LAO,,2,,2,1,4,1959-11-12,1,11/12/59,1,1,1961-04-26,,812,800.0,,,812.0,Asia,2009-4,1960,531.0
636,65,1963,1681,2863,2272.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
637,65,1964,1681,2863,2272.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
638,65,1965,1682,2863,2272.5,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
639,65,1966,1682,2863,2272.5,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
640,65,1967,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
641,65,1968,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1960,
642,65,1969,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, THAILAND, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8178002.0,,816.0,812.0,Asia,2009-4,1960,
643,65,1970,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1970,
644,65,1971,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1970,
645,65,1972,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,0,,,812,8172.0,,816.0,812.0,Asia,2009-4,1970,
646,65,1973,1682,2864,2273.0,0,1,3,LAOS,LAOS,"REPUBLIC OF VIETNAM, UNITED STATES OF AMERICA",PATHET LAO,DEMOCRATIC REPUBLIC OF VIETNAM,2,,2,1,4,1959-11-12,1,1/1/63,5,1,1973-02-22,,812,8172.0,,816.0,812.0,Asia,2009-4,1970,4851.0
647,65,1989,25,999,30.0,2,1,3,LAOS,LAOS,,LRM,,2,,1,1,3,1959-11-12,1,12/1/89,7,0,,,812,,,,812.0,Asia,2009-4,1980,
648,65,1990,25,999,25.0,2,1,3,LAOS,LAOS,,LRM,,2,,1,1,3,1959-11-12,1,12/1/89,7,1,1990-12-31,,812,,,,812.0,Asia,2009-4,1990,11372.0
649,66,1961,199,6428,5642.0,0,1,3,ANGOLA,PORTUGAL,,"MPLA, FNLA",,1,Angola,2,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
650,66,1962,200,6428,5642.0,0,1,3,ANGOLA,PORTUGAL,,FNLA,,1,Angola,2,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
651,66,1963,200,6428,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
652,66,1964,200,6428,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
653,66,1965,200,6428,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
654,66,1966,999,6428,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA, UNITA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
655,66,1967,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"MPLA, UNITA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
656,66,1968,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
657,66,1969,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1960,
658,66,1970,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1970,
659,66,1971,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1970,
660,66,1972,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1970,
661,66,1973,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,0,,,235,,,,540.0,Africa,2009-4,1970,
662,66,1974,999,6429,5643.0,0,1,3,ANGOLA,PORTUGAL,,"FNLA, MPLA",,1,Angola,1,1,1,1961-02-04,1,2/4/61,1,1,1974-07-27,,235,,,,540.0,Africa,2009-4,1970,4921.0
663,67,1959,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,NSH,,1,Shan,1,0,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1950,
664,67,1960,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SSIA,,1,Shan,1,0,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
665,67,1961,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SSIA,,1,Shan,1,0,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
666,67,1962,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SNUF,,1,Shan,1,0,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
667,67,1963,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SNUF,,1,Shan,1,0,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
668,67,1964,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
669,67,1965,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
670,67,1966,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
671,67,1967,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
672,67,1968,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
673,67,1969,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,"SURA, SSNLO, SSA",,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,0,,,775,,,,775.0,Asia,2009-4,1960,
674,67,1970,1000,9999,5499.5,0,0,3,MYANMAR,MYANMAR,,"SURA, SSNLO",,1,Shan,2,1,3,1959-11-22,1,11/22/59,1,1,1970-12-31,,775,,,,775.0,Asia,2009-4,1970,4057.0
675,67,1972,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,1,1,3,1959-11-22,1,1/1/72,5,0,,,775,,,,775.0,Asia,2009-4,1970,
676,67,1973,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SSA,,1,Shan,1,1,3,1959-11-22,1,1/1/72,5,1,1973-12-31,,775,,,,775.0,Asia,2009-4,1970,5153.0
677,67,1976,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,"SURA, SSRA",,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1970,
678,67,1977,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1970,
679,67,1978,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1970,
680,67,1979,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1970,
681,67,1980,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
682,67,1981,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
683,67,1982,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
684,67,1983,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,SURA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
685,67,1984,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,TRC,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
686,67,1985,25,999,512.0,0,0,3,MYANMAR,MYANMAR,,MTA,,1,Shan,1,1,3,1959-11-22,1,1/1/76,6,0,,,775,,,,775.0,Asia,2009-4,1980,
